0.1756632869143184	0.25948717469718213	0.25744561799366994	0.18483881269285279	0.18176038046940832	0.1779649000080093	0.21711099628642094	0.24624157035009533	0.20614619573426834	0.21255672100959039	0.20011787505617382	0.14799608056691244	0.12636303604640595	0.14530812446132182	0.12098379077330589
0.5417922588635371	0.34838797898199719	0.35124195982720363	0.36715467204005087	0.3985018498470107	0.40268801182722153	0.4179142503348498	0.37188399991528109	0.44298745851239363	0.44260564701412569	0.34446929170922652	0.34196044071924653	0.34877046000987122	0.34488312007480271	0.2513924897188114
0.18672949592891736	0.41923726517546056	0.41443207145654848	0.24013036251998643	0.30413353023066464	0.2998875877361516	0.28744040781444019	0.34927782856591888	0.27704357144407321	0.27667359990086404	0.33411366384301783	0.2004427881011098	0.15645114788401834	0.18803680195985525	0.12912277041667145
0.45291820040838138	0.3611255089710827	0.35651095206190558	0.37963393299816084	0.36180879608473471	0.35581323633518991	0.3919075351169844	0.37706981200249601	0.41153129555411694	0.40196135159914281	0.33067894581379725	0.32967883619214111	0.34486069109878476	0.33298180200585187	0.26805587341155029
0.24898670077382623	0.39002412986920654	0.38865190552083279	0.29292020166811078	0.40794892234985614	0.41496088557353966	0.26952395731802536	0.34104983960807816	0.37770079211072144	0.32118362487213248	0.34660144331385451	0.22935411813279749	0.34563826322268576	0.2582218978959579	0.21727837372720424
0.2991640558475322	0.23276221379923473	0.23334405372680558	0.35055931814293856	0.23930841470251474	0.23968717341199405	0.24408237190688142	0.20321506632655545	0.22966492256603926	0.21269886506560329	0.22109729326061597	0.16021832098676297	0.25776792611439781	0.26070288723678725	0.25771479581476425
0.25611002207862515	0.18346881787909386	0.18826976242057467	0.22448044453869218	0.20041185814762189	0.20671525058494369	0.20674078328545864	0.19436872450576448	0.25613416270831468	0.22912958129194802	0.17108143388361036	0.24584434936182425	0.26051592475717894	0.22720819212445953	0.17513268845569921
0.29777946618600643	0.31724714593518127	0.32513149428025473	0.31396084477800201	0.31018056658049875	0.3174761302269356	0.32871481402020097	0.3452175068748457	0.44540254786352912	0.40162979782762759	0.3146646321797566	0.29270031383510114	0.32684831783621376	0.3068481569152044	0.29110324001777871
0.23426820062445269	0.19949051067189699	0.20232003442885349	0.18206653533416312	0.18781070375407277	0.1907665608670136	0.20637805222097338	0.20421267693787359	0.20215165228744608	0.19406327149339245	0.16001778492806032	0.16093343768273921	0.19721963699904357	0.17963395329897316	0.12385998133413569
0.18056547404762419	0.27383730286264618	0.27293345850644923	0.19108224643891561	0.33149217594747982	0.33260626433720475	0.18934070389345717	0.25437147968299945	0.28018885409550925	0.23872191938174692	0.2598343137136872	0.17188895286186695	0.24141389815276881	0.17033665811797782	0.2347999951884033
0.47086634352765333	0.39677694048497064	0.39625518841348911	0.36765526626252337	0.43271536134284028	0.43086033123616552	0.39444089365194412	0.42680501694421852	0.48543039593520276	0.45419774656353495	0.37557848570384894	0.2915938412452504	0.47065903955646232	0.31820593700605421	0.30970663354334921
0.34092253887417501	0.28882527015602655	0.28791954404714576	0.32928484248889073	0.28881060437137457	0.28709403263797117	0.26445849962283507	0.28069247423694149	0.32868794053410882	0.2997129476041987	0.25607073317323714	0.19109529156019125	0.40154599160333637	0.31143076911584139	0.36848845760234678
0.28455775306018138	0.2814593376647529	0.28742870905413209	0.2887536783496561	0.31388473794863136	0.31876900181310469	0.29662090471198799	0.29828674513801373	0.31279495897151832	0.34193365180845148	0.26429029514857033	0.21908495133243244	0.31431596040126808	0.22985798086790332	0.18416074211573291
0.39383510961455309	0.23967114524534622	0.24254869782224739	0.29181160265563444	0.20601971913712916	0.20940407589677823	0.29152365138265546	0.22568899713165078	0.24974674938257732	0.24761206594326363	0.23655033684069296	0.26101096276198971	0.2197898483659935	0.25428849523437708	0.32994941225256186
0.53448803064446926	0.34525263183817134	0.34861908998165275	0.3855323984139663	0.38834554563702239	0.38981199487346929	0.41193513171728724	0.32653564605541346	0.39082847683592975	0.36562901110705071	0.36051772107908403	0.360922118043491	0.37339269519519552	0.35307211862998888	0.31449924132124457
